domain,q_id,k,item_or_fact_id,answer_group,status,total_required_parts,hit_parts,missing_part_ids,approved_gold_candidate_chunk_ids,missing_gold_candidate_chunk_ids,retrieved_top_k_chunk_ids,relevant_document_wrong_chunk,first_relevant_rank_below_k,failure_types
evidence,Q15,50,E01,,partial,4,3,"[""P01""]","{""P01"":[""14a099c112459c2a""],""P02"":[""6eab04595fe303b6""],""P03"":[""6793b711b7fa258c""],""P04"":[""130fcc4fc2110081""]}","{""P01"":[""14a099c112459c2a""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""e5efb84cd87d6e58"",""f96694178c466a1f"",""f6dd681f7d1e7161"",""6793b711b7fa258c"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""981eb292c6b564c5"",""756aa857fb636b82"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""e0a63c352c577950"",""a992783874160927"",""515aa02901d1273f"",""eb7ce4994d2626b3"",""85d6f00ff0a0a9ca"",""2766fe681d182071"",""69f2e4ec59c4d8b3"",""0a38320d178ba1d9"",""20b1aac4959d3bba"",""6728f968c69afa22"",""a4c8561078fdd2e0"",""e499396d827a5b88"",""8e5e1a35e13a0c88"",""b3f248882dc7a687"",""c08e5822b982dae1"",""76d790d50854bb98"",""7ed3f43c3fafd371"",""e183b22ff8e782d3"",""0cf88f50a10220d8"",""312829277ed01ddb"",""3f6fbf09b5fe5547"",""c03f8a8ef815f4eb"",""cbad8729f234f6f2"",""b76fee561a8e550e"",""d018db58aef8465a"",""347c66efb08c2ee9"",""874f02d4f152c4a1"",""6d25538cdd890b62"",""a8e515879b50c710"",""0e1904828c8fc302"",""7dae9b7edf5617fd"",""fd152c86f929e015"",""9f967f2884243373"",""999c017bb190dad2"",""e0697781b96dce25"",""473a14219f756696"",""10daa5bc9323d8f6""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q15,50,E02,,partial,4,2,"[""P01"",""P02""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""eb7ce4994d2626b3""],""P04"":[""874f02d4f152c4a1""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""e5efb84cd87d6e58"",""f96694178c466a1f"",""f6dd681f7d1e7161"",""6793b711b7fa258c"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""981eb292c6b564c5"",""756aa857fb636b82"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""e0a63c352c577950"",""a992783874160927"",""515aa02901d1273f"",""eb7ce4994d2626b3"",""85d6f00ff0a0a9ca"",""2766fe681d182071"",""69f2e4ec59c4d8b3"",""0a38320d178ba1d9"",""20b1aac4959d3bba"",""6728f968c69afa22"",""a4c8561078fdd2e0"",""e499396d827a5b88"",""8e5e1a35e13a0c88"",""b3f248882dc7a687"",""c08e5822b982dae1"",""76d790d50854bb98"",""7ed3f43c3fafd371"",""e183b22ff8e782d3"",""0cf88f50a10220d8"",""312829277ed01ddb"",""3f6fbf09b5fe5547"",""c03f8a8ef815f4eb"",""cbad8729f234f6f2"",""b76fee561a8e550e"",""d018db58aef8465a"",""347c66efb08c2ee9"",""874f02d4f152c4a1"",""6d25538cdd890b62"",""a8e515879b50c710"",""0e1904828c8fc302"",""7dae9b7edf5617fd"",""fd152c86f929e015"",""9f967f2884243373"",""999c017bb190dad2"",""e0697781b96dce25"",""473a14219f756696"",""10daa5bc9323d8f6""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q15,50,E03,,partial,4,2,"[""P01"",""P02""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""e5efb84cd87d6e58"",""f96694178c466a1f"",""f6dd681f7d1e7161"",""6793b711b7fa258c"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""981eb292c6b564c5"",""756aa857fb636b82"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""e0a63c352c577950"",""a992783874160927"",""515aa02901d1273f"",""eb7ce4994d2626b3"",""85d6f00ff0a0a9ca"",""2766fe681d182071"",""69f2e4ec59c4d8b3"",""0a38320d178ba1d9"",""20b1aac4959d3bba"",""6728f968c69afa22"",""a4c8561078fdd2e0"",""e499396d827a5b88"",""8e5e1a35e13a0c88"",""b3f248882dc7a687"",""c08e5822b982dae1"",""76d790d50854bb98"",""7ed3f43c3fafd371"",""e183b22ff8e782d3"",""0cf88f50a10220d8"",""312829277ed01ddb"",""3f6fbf09b5fe5547"",""c03f8a8ef815f4eb"",""cbad8729f234f6f2"",""b76fee561a8e550e"",""d018db58aef8465a"",""347c66efb08c2ee9"",""874f02d4f152c4a1"",""6d25538cdd890b62"",""a8e515879b50c710"",""0e1904828c8fc302"",""7dae9b7edf5617fd"",""fd152c86f929e015"",""9f967f2884243373"",""999c017bb190dad2"",""e0697781b96dce25"",""473a14219f756696"",""10daa5bc9323d8f6""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q15,50,E04,,partial,4,2,"[""P01"",""P02""]","{""P01"":[""ea87efff75d109d8""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P04"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""ea87efff75d109d8""],""P02"":[""10b5f2f74c4f4541""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""e5efb84cd87d6e58"",""f96694178c466a1f"",""f6dd681f7d1e7161"",""6793b711b7fa258c"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""981eb292c6b564c5"",""756aa857fb636b82"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""e0a63c352c577950"",""a992783874160927"",""515aa02901d1273f"",""eb7ce4994d2626b3"",""85d6f00ff0a0a9ca"",""2766fe681d182071"",""69f2e4ec59c4d8b3"",""0a38320d178ba1d9"",""20b1aac4959d3bba"",""6728f968c69afa22"",""a4c8561078fdd2e0"",""e499396d827a5b88"",""8e5e1a35e13a0c88"",""b3f248882dc7a687"",""c08e5822b982dae1"",""76d790d50854bb98"",""7ed3f43c3fafd371"",""e183b22ff8e782d3"",""0cf88f50a10220d8"",""312829277ed01ddb"",""3f6fbf09b5fe5547"",""c03f8a8ef815f4eb"",""cbad8729f234f6f2"",""b76fee561a8e550e"",""d018db58aef8465a"",""347c66efb08c2ee9"",""874f02d4f152c4a1"",""6d25538cdd890b62"",""a8e515879b50c710"",""0e1904828c8fc302"",""7dae9b7edf5617fd"",""fd152c86f929e015"",""9f967f2884243373"",""999c017bb190dad2"",""e0697781b96dce25"",""473a14219f756696"",""10daa5bc9323d8f6""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q15,50,E05,,partial,8,4,"[""P01"",""P02"",""P05"",""P06""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""],""P07"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P08"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""e5efb84cd87d6e58"",""f96694178c466a1f"",""f6dd681f7d1e7161"",""6793b711b7fa258c"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""981eb292c6b564c5"",""756aa857fb636b82"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""e0a63c352c577950"",""a992783874160927"",""515aa02901d1273f"",""eb7ce4994d2626b3"",""85d6f00ff0a0a9ca"",""2766fe681d182071"",""69f2e4ec59c4d8b3"",""0a38320d178ba1d9"",""20b1aac4959d3bba"",""6728f968c69afa22"",""a4c8561078fdd2e0"",""e499396d827a5b88"",""8e5e1a35e13a0c88"",""b3f248882dc7a687"",""c08e5822b982dae1"",""76d790d50854bb98"",""7ed3f43c3fafd371"",""e183b22ff8e782d3"",""0cf88f50a10220d8"",""312829277ed01ddb"",""3f6fbf09b5fe5547"",""c03f8a8ef815f4eb"",""cbad8729f234f6f2"",""b76fee561a8e550e"",""d018db58aef8465a"",""347c66efb08c2ee9"",""874f02d4f152c4a1"",""6d25538cdd890b62"",""a8e515879b50c710"",""0e1904828c8fc302"",""7dae9b7edf5617fd"",""fd152c86f929e015"",""9f967f2884243373"",""999c017bb190dad2"",""e0697781b96dce25"",""473a14219f756696"",""10daa5bc9323d8f6""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q15,50,E08,,partial,8,4,"[""P01"",""P02"",""P05"",""P06""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""],""P07"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P08"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""e5efb84cd87d6e58"",""f96694178c466a1f"",""f6dd681f7d1e7161"",""6793b711b7fa258c"",""aea03251b090fb5d"",""cf59894b097d0a43"",""03ae2b58469450a7"",""981eb292c6b564c5"",""756aa857fb636b82"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""e0a63c352c577950"",""a992783874160927"",""515aa02901d1273f"",""eb7ce4994d2626b3"",""85d6f00ff0a0a9ca"",""2766fe681d182071"",""69f2e4ec59c4d8b3"",""0a38320d178ba1d9"",""20b1aac4959d3bba"",""6728f968c69afa22"",""a4c8561078fdd2e0"",""e499396d827a5b88"",""8e5e1a35e13a0c88"",""b3f248882dc7a687"",""c08e5822b982dae1"",""76d790d50854bb98"",""7ed3f43c3fafd371"",""e183b22ff8e782d3"",""0cf88f50a10220d8"",""312829277ed01ddb"",""3f6fbf09b5fe5547"",""c03f8a8ef815f4eb"",""cbad8729f234f6f2"",""b76fee561a8e550e"",""d018db58aef8465a"",""347c66efb08c2ee9"",""874f02d4f152c4a1"",""6d25538cdd890b62"",""a8e515879b50c710"",""0e1904828c8fc302"",""7dae9b7edf5617fd"",""fd152c86f929e015"",""9f967f2884243373"",""999c017bb190dad2"",""e0697781b96dce25"",""473a14219f756696"",""10daa5bc9323d8f6""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q16,50,E01,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,50,E02,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""66a2dbe9fa036e7f""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6f45839ef280a11c""]}","{""P01"":[""66a2dbe9fa036e7f""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,50,E03,,missed,3,0,"[""P01"",""P02"",""P03""]","{""P01"":[""c940e45164b9682b""],""P02"":[""79ddd90f5c73467d""],""P03"":[""6e776edb42ae8862""]}","{""P01"":[""c940e45164b9682b""],""P02"":[""79ddd90f5c73467d""],""P03"":[""6e776edb42ae8862""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,correct_document_wrong_chunk
evidence,Q16,50,E04,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b448abd2fe322a29""],""P04"":[""ea87efff75d109d8""],""P05"":[""a7bf7843848a38f7""],""P06"":[""895465f2b7486687""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b448abd2fe322a29""],""P04"":[""ea87efff75d109d8""],""P05"":[""a7bf7843848a38f7""],""P06"":[""895465f2b7486687""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,50,E05,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""8c05d5174f59448e""],""P04"":[""6f45839ef280a11c""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""8c05d5174f59448e""],""P04"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,50,E07,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,50,E08,,missed,3,0,"[""P01"",""P02"",""P03""]","{""P01"":[""6e776edb42ae8862""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""6f45839ef280a11c""]}","{""P01"":[""6e776edb42ae8862""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,50,E09,,partial,3,1,"[""P02"",""P03""]","{""P01"":[""3e9b386d72ec488d""],""P02"":[""66a2dbe9fa036e7f""],""P03"":[""6e776edb42ae8862""]}","{""P02"":[""66a2dbe9fa036e7f""],""P03"":[""6e776edb42ae8862""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q16,50,E10,,partial,5,2,"[""P02"",""P03"",""P05""]","{""P01"":[""83f118467efc5728""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6eab04595fe303b6""],""P05"":[""130fcc4fc2110081""]}","{""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P05"":[""130fcc4fc2110081""]}","[""513ec1bcd5f5b923"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""d9d340e3f0b87b61"",""174356ea1cdddbb4"",""c522d8f9c8e98734"",""93e85e00700f86a8"",""20b1aac4959d3bba"",""6728f968c69afa22"",""f6dd681f7d1e7161"",""83f118467efc5728"",""f6c06a03f262b66d"",""b0d90e24d2027e75"",""a8e515879b50c710"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""425bd254a5669805"",""2766fe681d182071"",""86af7717917fd81b"",""82260536b27408ff"",""fe0583f7781beeb0"",""eb8e6342e4c6b718"",""0882031217cced40"",""6c13ce758c15dc53"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""9edb0c45947ac301"",""03ae2b58469450a7"",""07ecc4022cc8d60d"",""6d25538cdd890b62"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""a35a2f866d18fd19"",""f96694178c466a1f"",""f4d5097996260367"",""981eb292c6b564c5"",""15da0eb8b1a8d6f4"",""7e29f360dd5f08f9"",""8c776f12b68236bb"",""d6f786aff79dd248"",""ac434f4abb73b840"",""3e9b386d72ec488d"",""6eab04595fe303b6"",""b4dbdd0cbcbbb659"",""c6eddcb34e1dfb9c"",""e0697781b96dce25"",""6810be631ab1f0cc"",""d062ea62c0c7a087"",""00788debeba7afea"",""89fd8f0051c6aa1f""]",True,,multi_part_partial_hit;correct_document_wrong_chunk;no_relevant_document_in_top50
